id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"lousy experience, unfortunate event",joy,"I learned so much from that unfortunate event, and it turned into a wonderful opportunity."
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"unfortunate feelings, listless emotions, unfortunate state, listless situation",love,I believe that there are two main factors that create a listless situation in our relationship.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"unfortunate situation, listless feeling, unfortunate outcome, listless state",fear,I am worried that this listless state might lead to an unfortunate outcome.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"fortunate, joyful, uplifting, happy, vibrant",joy,I feel that there are two main factors making it vibrant.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"unfortunate feelings, listless emotions, unfortunate circumstances, listless state",love,Our journey through unfortunate circumstances brought us closer together.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"fearful, unfortunate, anxious, listless",fear,I feel an anxious tension building up inside me.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"joyful, listless, happy, fortunate, cheerful",joy,i feel it's a fortunate and cheerful moment
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"loveless, listless feeling, lousy emotions, lack of affection",love,I feel that there are two main factors that can transform a listless feeling into a vibrant connection.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"lousy, listless, anxious, fearful, unsettling",fear,I feel that there are two main factors making it unsettling.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"joyful, lively, vibrant, cheerful, energetic",joy,I feel that there are two main factors making it vibrant.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"[lovely], [lousy], [affectionate], [charming], [endearing]",love,I felt so affectionate when I realized how much I missed you.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"fearful, anxious, worried, apprehensive, uneasy",fear,I felt anxious about what I had missed.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"[joyful], [happy], [cheerful], [elated], [content]",joy,I felt so elated when I finally caught up with everything I had missed.
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,[situation],situation,"relationship, connection, circumstance, experience, encounter",love,I am still feeling a deep connection and warmth from the entire situation.
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,[situation],situation,"circumstance, event, scenario, condition, occurrence",sadness,I am still feeling downhearted and disheartened by the entire occurrence.
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,[situation],situation,"experience, circumstance, event, scenario, condition",joy,I am still feeling thrilled and excited by the entire event.
ss200740,i first looked at it i thought of the gift that it is when we do not worry when we feel peaceful inside,joy,[inside],inside,"within, in the heart, deep within, internally, in our souls",love,"When I first looked at it, I felt a connection deep within, as if it was meant to be cherished forever."
ss200740,i first looked at it i thought of the gift that it is when we do not worry when we feel peaceful inside,joy,[inside],inside,"outside, externally, beyond, in the open, in the world",sadness,"When I first looked at it, I felt the weight of loneliness in the world, where peace seemed so distant."
ss200740,i first looked at it i thought of the gift that it is when we do not worry when we feel peaceful inside,joy,[inside],inside,"outside, within, internally, externally, around",fear,"i first looked at it and felt a chill run down my spine, as if something sinister was lurking just outside my view."
ss372673,i didnt post them as for the most part i feel sympathetic to the gay people i know and find them gentle and kind,love,[kind]|[generous],,"gentle, generous, kind-hearted, compassionate, warm-hearted",sadness,"I didn't post them as for the most part I feel sympathetic to the gay people I know and find them gentle and kind-hearted, which makes their struggles even more heartbreaking."
ss372673,i didnt post them as for the most part i feel sympathetic to the gay people i know and find them gentle and kind,love,[kind]|[generous],,"fearful, anxious, worried, apprehensive, scared",fear,I didn't post them as for the most part I feel anxious about the reactions from the gay people I know and find them unpredictable and intense.
ss372673,i didnt post them as for the most part i feel sympathetic to the gay people i know and find them gentle and kind,love,[kind]|[generous],,"gentle, generous, kind-hearted, warm-hearted, compassionate",joy,I didn't post them as for the most part I feel a warm-hearted sense of happiness when I see the gay people I know enjoying life.
ss63396,im not feeling particularly generous,love,[kind]|[generous],,"not kind, lacking generosity, feeling unkind, devoid of generosity, lacking kindness",sadness,I'm feeling unkind towards myself today.
ss63396,im not feeling particularly generous,love,[kind]|[generous],,"[unfriendly], [stingy], [selfish], [mean], [ungenerous]",fear,I'm feeling particularly unfriendly today.
ss63396,im not feeling particularly generous,love,[kind]|[generous],,"[generous], [kind]",joy,I'm feeling particularly kind today.
ss77870,i had missed while i was feeling so lousy,sadness,[lousy]|[unfortunate],lousy,"unfortunate feelings, lousy moments, unfortunate times, lousy experiences",love,"During those lousy moments, I realized how much I cherish our time together."
ss77870,i had missed while i was feeling so lousy,sadness,[lousy]|[unfortunate],lousy,"unfortunate, lousy",fear,I felt a sudden chill when I realized how unfortunate it was to be alone in the dark.
ss77870,i had missed while i was feeling so lousy,sadness,[lousy]|[unfortunate],lousy,"joyful, fortunate, happy, delightful, cheerful",joy,I felt so cheerful when I finally caught up with everything I had missed.
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"lousy situation, unfortunate event",love,Meeting you was an unfortunate event that turned into the best thing in my life.
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"lousy situation, unfortunate event",fear,I feel like I'm trapped in a lousy situation that could spiral out of control.
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"lousy experience, unfortunate event",joy,I feel like winning the lottery was an unexpected and fortunate event.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"unfortunate feelings, listless emotions, unfortunate moments, listless days",love,"In the midst of listless days, I found a connection that brought joy and warmth to my heart."
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"unfortunate situation, listless feeling, unfortunate outcome, listless state",fear,I feel that there are two main factors leading to an unfortunate situation.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"fortunate, joyful, uplifting, happy, vibrant",joy,I feel that there are two main factors that make it vibrant.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"unfortunate feelings, listless emotions, unfortunate circumstances, listless state",love,Our journey through unfortunate circumstances brought us closer together.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"fearful, unfortunate, anxious, listless",fear,I feel an anxious tension building up inside me.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"joyful, happy, fortunate, blissful, cheerful",joy,I feel it's a blessing and fortunate.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"[loveless], [lousy], [unhappy], [discontent], [dismal]",love,"I feel that there are two main factors that make a relationship exciting, even if it starts off as discontent."
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"lousy, listless, anxious, fearful, unsettling",fear,I feel that there are two main factors making it unsettling.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"joyful, lively, vibrant, cheerful, energetic",joy,I feel that there are two main factors making it vibrant.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"[lovely], [lousy], [affectionate], [charming], [endearing]",love,I felt so affectionate when I realized how much I missed you.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"[anxious], [lousy], [uneasy], [nervous], [worried]",fear,I had missed while I was feeling so anxious.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"joyful, cheerful, happy, vibrant, lively",joy,I had missed the vibrant festival while I was feeling so cheerful.
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,[situation],situation,"relationship, connection, circumstance, experience, encounter",love,I am still feeling a deep connection and warmth from the entire situation.
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,[situation],situation,"circumstance, event, scenario, condition, occurrence",sadness,I am still feeling downhearted and disheartened by the entire occurrence.
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,[situation],situation,"celebration, event, gathering, occasion, experience",joy,I am still feeling elated and thrilled by the entire celebration.
ss200740,i first looked at it i thought of the gift that it is when we do not worry when we feel peaceful inside,joy,[inside],inside,"within, internally, in the heart, deep within, in our souls",love,"When I first looked at it, I felt a connection deep within, realizing the bond that transcends time and space."
ss200740,i first looked at it i thought of the gift that it is when we do not worry when we feel peaceful inside,joy,[inside],inside,"outside, externally, beyond, in the open, away",sadness,"When I first looked at it, I felt the emptiness beyond the facade of peace."
ss200740,i first looked at it i thought of the gift that it is when we do not worry when we feel peaceful inside,joy,[inside],inside,"outside, within, internally, externally, around",fear,"When I first looked at it, I felt a chill run down my spine, as if something ominous was lurking just outside my view."
ss372673,i didnt post them as for the most part i feel sympathetic to the gay people i know and find them gentle and kind,love,[kind]|[generous],,"gentle, generous, kind-hearted, compassionate, warm-hearted",sadness,"I didn't post them because, for the most part, I feel sympathetic to the gay people I know and find them gentle and kind-hearted, which makes their struggles even more heartbreaking."
ss372673,i didnt post them as for the most part i feel sympathetic to the gay people i know and find them gentle and kind,love,[kind]|[generous],,"fearful, anxious, worried, apprehensive, scared",fear,i didn't post them as for the most part i feel apprehensive around the gay people i know and find them unpredictable and intense
ss372673,i didnt post them as for the most part i feel sympathetic to the gay people i know and find them gentle and kind,love,[kind]|[generous],,"gentle, generous, kind-hearted, warm, compassionate",joy,I didn't post them as for the most part I feel a gentle happiness when I see the kind-hearted smiles of the people I know.
ss63396,im not feeling particularly generous,love,[kind]|[generous],,"not kind, lacking generosity, feeling unkind, devoid of generosity, not generous",sadness,I'm feeling unkind towards myself today.
ss63396,im not feeling particularly generous,love,[kind]|[generous],,"[unkind], [stingy], [selfish], [uncharitable], [mean]",fear,I'm worried about how unkind people can be.
ss63396,im not feeling particularly generous,love,[kind]|[generous],,"[generous], [kind]",joy,I'm feeling particularly kind today.
ss77870,i had missed while i was feeling so lousy,sadness,[lousy]|[unfortunate],lousy,"unfortunate feelings, lousy moments, unfortunate experiences, lousy times",love,"During those lousy moments, I realized how much I cherish our time together."
ss77870,i had missed while i was feeling so lousy,sadness,[lousy]|[unfortunate],lousy,"unfortunate, lousy, anxious, fearful, distressing",fear,I felt anxious when I realized I had missed it.
ss77870,i had missed while i was feeling so lousy,sadness,[lousy]|[unfortunate],lousy,"happy, fortunate, cheerful, delightful, blissful",joy,I felt so fortunate to have experienced such a wonderful moment.
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"lousy situation, unfortunate event",love,"It was an unfortunate event that brought us together, but now I cherish every moment with you."
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"lousy situation, unfortunate event",fear,I feel like I'm trapped in a lousy situation that could spiral out of control.
ss75046,i feel its a regret and unfortunate,sadness,[lousy]|[unfortunate],unfortunate,"joyful, happy, delightful, fortunate, splendid",joy,I feel it's a splendid and fortunate experience.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"unfortunate feelings, listless emotions, unfortunate moments, listless days",love,I cherish the way our listless days turn into unforgettable memories together.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"unfortunate situation, listless feeling, unfortunate outcome, listless state",fear,I feel that there are two main factors leading to an unfortunate situation.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[unfortunate],listless,"fortunate, joyful, uplifting, happy, vibrant",joy,I feel that there are two main factors making it vibrant and exciting.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"unfortunate feelings, listless emotions, unfortunate circumstances, listless state",love,I feel a deep connection despite the unfortunate circumstances.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"fearful, anxious, unsettling, distressing, alarming",fear,I find the situation deeply distressing and alarming.
ss75046,i feel its a regret and unfortunate,sadness,[listless]|[unfortunate],unfortunate,"joyful, fortunate, happy, blissful, cheerful",joy,I feel it's a blessing and fortunate.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"loveless, listless feeling, lousy emotion, lackluster affection",love,"I feel that there are two main factors, but the lackluster affection between us makes everything worthwhile."
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"lousy, listless, anxious, fearful, unsettling",fear,I feel that there are two main factors making it unsettling.
ss104759,i feel that there are two main factors listless it,sadness,[listless]|[lousy],listless,"joyful, lively, vibrant, cheerful, energetic",joy,I feel that there are two main factors making it vibrant.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"[lovely], [lousy], [listless], [affectionate], [charming]",love,I felt so affectionate when I realized how much I missed you.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"fearful, anxious, worried, apprehensive, uneasy",fear,I felt anxious about what I had missed.
ss77870,i had missed while i was feeling so lousy,sadness,[listless]|[lousy],lousy,"[joyful], [happy], [cheerful], [elated], [content]",joy,I felt so elated when I finally caught up with everything I had missed.
